is_retweet	time	lang	retweet_count	favorite_count	longitude	latitude	handle	source_url	text	original_author	place_full_name
0	2016-04-02 01:44:00	en	6406.0	22724.0			realDonaldTrump	http://twitter.com/download/android	Is it possible for @megynkelly to cover anyone but Donald Trump on her terrible show. She totally misrepresents my words and positions! BAD.		
0	2016-04-01 22:36:39	en	3888.0	12093.0			realDonaldTrump	http://twitter.com/download/iphone	MAKE AMERICA GREAT AGAIN!  https://t.co/SULeDE2PYp		
0	2016-04-01 21:52:14	en	5986.0	16265.0			realDonaldTrump	http://twitter.com	Can you believe that Ted Cruz, who has been killing our country on trade for so long, just put out a Wisconsin ad talking about trade?		
0	2016-04-01 21:49:47	en	7380.0	16238.0			realDonaldTrump	http://twitter.com	We must build a great wall between Mexico and the United States! https://t.co/05SjuRJFbf		
0	2016-04-01 19:12:58	en	4875.0	11789.0			realDonaldTrump	http://twitter.com/download/iphone	My new radio ad, airing today in Wisconsin! See you soon! #WIPrimary #Trump2016  https://t.co/iEbcYqyk3i		
0	2016-04-01 18:45:18	en	3754.0	10239.0			realDonaldTrump	http://twitter.com	Does anybody like Lyin' Ted? https://t.co/h78ESEgEYg		
0	2016-04-01 14:25:17	en	13064.0	35113.0			realDonaldTrump	http://twitter.com	For the 1st time in American history, America’s 16,500 border patrol agents have issue a presidential primary endorsement—me! Thank you.		
0	2016-04-01 14:24:46	en	7203.0	19577.0			realDonaldTrump	http://twitter.com	The National Border Patrol Council (NBPC) said that our open border is the biggest physical &amp; economic threat facing the American people!		
0	2016-04-01 04:29:49	en	5183.0	15223.0			realDonaldTrump	http://twitter.com/download/android	The Club For Growth said in their ad that 465 delegates (Cruz) plus 143 delegates (Kasich) is more than my 739 delegates. Try again!		
0	2016-04-01 04:23:25	en	5619.0	16619.0			realDonaldTrump	http://twitter.com/download/android	The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!		
0	2016-04-01 02:21:02	und	6252.0	15350.0			realDonaldTrump	http://twitter.com/download/iphone	#MakeAmericaGreatAgain #Trump2016 https://t.co/aANxirUJJD https://t.co/VlMynYN3sd		
0	2016-03-31 22:33:09	en	4976.0	13500.0			realDonaldTrump	http://twitter.com/download/iphone	THANK YOU, NEW YORK! #Trump2016 https://t.co/ONDROBrDwr		
0	2016-03-31 22:16:30	en	5529.0	14988.0			realDonaldTrump	http://twitter.com/download/iphone	THANK YOU, AMERICA! #Trump2016 #MakeAmericaGreatAgain  https://t.co/09hTbBgPHf https://t.co/uJnmDnvkUv		
0	2016-03-31 20:27:40	en	5500.0	13843.0			realDonaldTrump	http://twitter.com/download/iphone	THANK YOU, WISCONSIN! #VoteTrump  next Tuesday, April 5th! #WIPrimary https://t.co/4tymy651ZP https://t.co/IOBhOXeBiN		
0	2016-03-31 19:05:59	en	9022.0	25835.0			realDonaldTrump	http://twitter.com/download/iphone	Just had a very nice meeting with @Reince Priebus and the @GOP. Looking forward to bringing the Party  together --- and it will happen!		
0	2016-03-31 13:48:20	en	6366.0	15827.0			realDonaldTrump	http://twitter.com/download/iphone	The Trump Doctrine: Peace Through Strength. #Trump2016  https://t.co/2GD1TT8fXc https://t.co/tr1ILOoLUb		
0	2016-03-31 02:57:50	en	5861.0	14211.0			realDonaldTrump	http://twitter.com/download/android	"""@susanbirchfiel1: Nothing you say will change my mind! Woman for @realDonaldTrump https://t.co/MIq1iF2097"""		
0	2016-03-31 02:47:51	en	4570.0	15391.0			realDonaldTrump	http://twitter.com/download/android	"""@Gearssuxs: @loudobbsnews @realDonaldTrump I'm a democrat and switch over to republican just to vote for trump in the primary.""  Great!"		
0	2016-03-30 21:35:14	en	6264.0	17150.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you- Appleton, Wisconsin! #WIPrimary #Trump2016  https://t.co/XkbTWHpEvy https://t.co/klUNUV2J5S		
0	2016-03-30 21:17:43	en	4935.0	14516.0			realDonaldTrump	http://twitter.com/download/iphone	Congratulations to @CNN for having the wisdom to pick TRUMP! #MakeAmericaGreatAgain #Trump2016 https://t.co/Up8DhQulZ4		
0	2016-03-30 17:05:51	en	7442.0	18455.0			realDonaldTrump	http://twitter.com/download/iphone	Please keep your thoughts &amp; prayers with Melissa Young- Miss Wisconsin 2005. https://t.co/D8RBfufIwH		
0	2016-03-30 16:35:57	en	7077.0	18382.0			realDonaldTrump	http://twitter.com/download/iphone	THANK YOU, NEW YORK! #MakeAmericaGreatAgain #Trump2016 https://t.co/PuqiM93zOS https://t.co/fSgpKjwk2q		
1	2016-03-30 16:32:22	en	3598.0	9556.0			realDonaldTrump	http://twitter.com/download/iphone	Nice piece and video today in the Wall Street Journal: Trump’s three eldest children jump into campaign https://t.co/35abdIURxE via @WSJ	DonaldJTrumpJr	
0	2016-03-30 03:10:20	en	4221.0	13743.0			realDonaldTrump	http://twitter.com/download/iphone	.@DavidGregory got thrown off of TV by NBC, fired like a dog! Now he is on @CNN being nasty to me. Not nice!		
0	2016-03-30 00:07:20	en	8511.0	24717.0			realDonaldTrump	http://twitter.com/download/iphone	Final #'s just announced in the GREAT State of MO. TRUMP WINS! New certified #'s show a 365 vote increase for me- @ least 12 more delegates!		
0	2016-03-29 21:25:44	en	7112.0	18202.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you! #Trump2016 https://t.co/ZWZkHrtRQN		
0	2016-03-29 21:19:56	en	3408.0	10816.0			realDonaldTrump	http://twitter.com/download/iphone	Trump defends campaign manager charged for bruising a reporter: https://t.co/EKU5QMgjd4		
0	2016-03-29 20:24:25	en	5584.0	14895.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you! #MakeAmericaGreatAgain https://t.co/sVUWI7JoGn		
0	2016-03-29 19:38:03	en	6159.0	14227.0			realDonaldTrump	http://twitter.com/download/iphone	MAKE AMERICA GREAT AGAIN! https://t.co/0w4ldD7dW3		
0	2016-03-29 19:35:20	en	13074.0	28337.0			realDonaldTrump	http://twitter.com/download/iphone	Why is this reporter touching me as I leave news conference? What is in her hand?? https://t.co/HQB8dl0fhn		
0	2016-03-29 19:18:53	en	6753.0	14994.0			realDonaldTrump	http://twitter.com/download/iphone	This was the reporters statement- when she found out there was tape from my facility, she changed her tune. https://t.co/N5815RS1At		
0	2016-03-29 19:05:15	en	9591.0	27046.0			realDonaldTrump	http://twitter.com/download/iphone	Victory press conference was over.  Why is she allowed to grab me and shout questions? Can I press charges? https://t.co/qbW2RjkINX		
0	2016-03-29 16:44:36	en	5538.0	15078.0			realDonaldTrump	http://twitter.com/download/android	Why aren't people looking at this reporters earliest statement as to what happened, that is before she found out the episode was on tape?		
0	2016-03-29 16:41:33	en	6432.0	18044.0			realDonaldTrump	http://twitter.com/download/android	Wow, Corey Lewandowski, my campaign manager and a very decent man, was just charged with assaulting a reporter. Look at tapes-nothing there!		
0	2016-03-29 14:45:37	en	4482.0	13104.0			realDonaldTrump	http://twitter.com/download/android	How come the @TODAYshow &amp; @chucktodd show the new @NBCNews Poll for Hillary vs Bernie but do not show the SAME poll where I am killing Cruz?		
0	2016-03-29 14:16:19	en	7611.0	24641.0			realDonaldTrump	http://twitter.com/download/android	I have millions more votes/hundreds more dels than Cruz or Kasich, and yet am not being treated properly by the Republican Party or the RNC.		
0	2016-03-29 13:34:36	en	5730.0	20084.0			realDonaldTrump	http://twitter.com/download/android	Wow, @CNN has nothing but my opponents on their shows. Really one-sided and unfair reporting. Maybe I shouldn't do their town-hall tonight!		
0	2016-03-29 01:07:23	en	9802.0	25055.0			realDonaldTrump	http://twitter.com/download/android	We need to secure our borders ASAP. No games, we must be smart, tough and vigilant. MAKE AMERICA GREAT AGAIN &amp; MAKE AMERICA STRONG AGAIN!		
0	2016-03-29 01:04:06	en	5491.0	18387.0			realDonaldTrump	http://twitter.com/download/android	Lyin' Ted, I have already beaten you in all debates, and am way ahead of you in votes and delegates. You should focus on jobs &amp; illegal imm!		
0	2016-03-29 00:57:35	en	5016.0	17237.0			realDonaldTrump	http://twitter.com/download/android	Lyin'Ted Cruz is weak &amp; losing big, so now he wants to debate again. But, according to Drudge,Time and on-line polls, I have won all debates		
0	2016-03-28 23:13:27	en	4470.0	14296.0			realDonaldTrump	http://twitter.com/download/android	After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!		
0	2016-03-28 22:34:40	en	2810.0	10043.0			realDonaldTrump	http://twitter.com/download/android	"""@PaulaDuvall2:  Cruz will say anything that is contrary to what you have to say. If you're for Motherhood, he'll be against it!"""		
0	2016-03-28 22:34:11	en	6051.0	16321.0			realDonaldTrump	http://twitter.com/download/android	Just released that international gangs are all over our cities. This will end when I am President!		
0	2016-03-28 22:22:11	en	3628.0	10346.0			realDonaldTrump	http://twitter.com/download/android	"""@wolfblitzer:  Campaign-to-date popular GOP totals: @realDonaldTrump 7,546,980; @tedcruz 5,481,737; @JohnKasich 2,724,749"" A BIG DIFFERENCE"		
0	2016-03-28 22:18:21	en	4455.0	13128.0			realDonaldTrump	http://twitter.com/download/android	Ted Cruz is incensed that I want to refocus NATO on terrorism, as well as current mission, but also want others to PAY FAIR SHARE, a must!		
0	2016-03-28 17:25:23	en	9287.0	21227.0			realDonaldTrump	http://twitter.com/download/android	"A detainee released from Gitmo has killed an American. When will our so-called ""leaders"" ever learn!"		
0	2016-03-28 14:45:44	en	4299.0	8777.0			realDonaldTrump	http://twitter.com/download/iphone	"""Kirsten Powers: Anti- Trump Operative was Aggressively Shopping Cruz Story""  via the Gateway Pundit: https://t.co/batAmur1FD"		
0	2016-03-28 12:05:54	en	3641.0	12801.0			realDonaldTrump	http://twitter.com/download/android	"""@nellalda: @realDonaldTrump We stand by Trump 100%""  Thank you!"		
0	2016-03-28 11:18:50	en	3500.0	14240.0			realDonaldTrump	http://twitter.com/download/android	I will be interviewed on @foxandfriends at 7:30. Things are looking good, had a great Easter-look forward to spending the week in Wisconsin!		
0	2016-03-28 01:36:28	en	3234.0	8888.0			realDonaldTrump	http://twitter.com/download/android	"""@VictorConkle: #WIPrimary @realDonaldTrump will defeat ISIS and #MakeAmericaGreatAgain https://t.co/VWIJ7jUTaV"""		
0	2016-03-28 01:17:57	en	7243.0	22621.0			realDonaldTrump	http://twitter.com/download/android	The United States cannot continue to make such bad, one-sided trade deals. There are only so many jobs we can give up. No more!		
0	2016-03-27 22:16:52	en	7392.0	14779.0			realDonaldTrump	http://twitter.com/download/iphone	See Lyin' Ted, even the @DailyBeast (no fan of mine) says this story came from Rubio, not Trump! https://t.co/Okc8XajVnz		
0	2016-03-27 21:11:43	en	10449.0	28222.0			realDonaldTrump	http://twitter.com/download/android	Just to show you how unfair Republican primary politics can be, I won the State of Louisiana and get less delegates than Cruz-Lawsuit coming		
0	2016-03-27 20:55:59	en	5639.0	17670.0			realDonaldTrump	http://twitter.com/download/android	Why can't the pundits be honest? Hopefully we are all looking for a strong and great country again. I will make it strong and great!  JOBS!		
0	2016-03-27 20:37:17	en	11257.0	27607.0			realDonaldTrump	http://twitter.com/download/android	Another radical Islamic attack, this time in Pakistan, targeting Christian women &amp; children. At least 67 dead,400 injured. I alone can solve		
0	2016-03-27 19:41:16	en	9487.0	32799.0			realDonaldTrump	http://twitter.com/download/android	Happy Easter to all, have a great day!		
0	2016-03-27 14:23:51	en	6468.0	18968.0			realDonaldTrump	http://twitter.com/download/android	My statement on NATO being obsolete and disproportionately too expensive (and unfair) for the U.S. are now, finally, receiving plaudits!		
0	2016-03-27 14:14:05	en	3835.0	13691.0			realDonaldTrump	http://twitter.com/download/android	Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others		
0	2016-03-27 13:02:06	en	2508.0	10334.0			realDonaldTrump	http://twitter.com/download/android	I am interviewed on This Week on @ABC this morning. Enjoy!		
0	2016-03-26 20:16:02	en	10845.0	35042.0			realDonaldTrump	http://twitter.com/download/android	Remember, I am the only candidate who is self-funding. While I am given little credit for this by the voters, I am not bought like others!		
0	2016-03-26 20:12:01	en	9034.0	29456.0			realDonaldTrump	http://twitter.com/download/android	Don't believe the @FoxNews Polls, they are just another phony hit job on me. I will beat Hillary Clinton easily in the General Election.		
0	2016-03-26 19:27:56	en	6279.0	19354.0			realDonaldTrump	http://twitter.com/download/android	Wisconsin's economy is doing poorly and like everywhere else in U.S., jobs are leaving. I will make our economy strong again - bring in jobs		
0	2016-03-26 19:20:33	en	9641.0	27467.0			realDonaldTrump	http://twitter.com/download/android	Nobody will protect our Nation like Donald J. Trump. Our military will be greatly strengthened and our borders will be strong. Illegals out!		
0	2016-03-26 19:13:48	en	6434.0	19873.0			realDonaldTrump	http://twitter.com/download/android	Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!		
0	2016-03-26 19:01:42	en	7143.0	22854.0			realDonaldTrump	http://twitter.com/download/android	The press is going out of their way to convince people that I do not like or respect women, when they know that it is just the opposite!		
0	2016-03-26 15:19:31	en	9852.0	29772.0			realDonaldTrump	http://twitter.com/download/android	The media is so after me on women  Wow, this is a tough business. Nobody has more respect for women than Donald Trump!		
0	2016-03-26 11:24:00	en	5128.0	14329.0			realDonaldTrump	http://twitter.com/download/android	"""@pattiandsammi: @gullakhta99 @realDonaldTrump @Tytan01 @CNN WOMEN LOVE TRUMP. TRUMP'S EXECS PREDOMINANTLY FEMALE. #WOMEN4TRUMP"""		
0	2016-03-26 10:40:04	en	7712.0	18811.0			realDonaldTrump	http://twitter.com/download/android	"""@Tytan01: Dear @CNN, after doing a quick Google &amp; Twitter search there are over 15,000 women's groups supporting DonaldTrump. Stop Lying."""		
0	2016-03-26 10:36:09	en	2715.0	8912.0			realDonaldTrump	http://twitter.com/download/android	"""@SpartanMaker:  Let me help you Trumpophobes with math: Trump: ($10.3B-$1.2M 74' equity)/1.2M = 858,233%. S&amp;P: 1314.5% #Derp"""		
0	2016-03-26 02:51:23	en	5001.0	11229.0			realDonaldTrump	http://twitter.com/download/android	"""@stanColtrane: Turns out @glennbeck was wrong. @realDonaldTrump had nothing to do with it https://t.co/svSKfiDkdf"""		
0	2016-03-26 02:47:47	en	3953.0	13160.0			realDonaldTrump	http://twitter.com/download/android	"""@theAgeofLeo: Your instincts on foreign policy &amp; terrorism have been better than all of these so called experienced politicians combined."""		
0	2016-03-26 02:43:18	en	6246.0	17914.0			realDonaldTrump	http://twitter.com/download/android	Top suspect in Paris massacre, Salah Abdeslam, who also knew of the Brussels attack, is no longer talking. Weak leaders, ridiculous laws!		
0	2016-03-25 21:03:32	en	5849.0	16871.0			realDonaldTrump	http://twitter.com/download/android	"""@11phenomenon: #LyingTed blames @realDonaldTrump for so many things I am starting to think he is having a mental health crisis."""		
0	2016-03-24 22:42:27	en	10984.0	33316.0			realDonaldTrump	http://twitter.com/download/android	Wow, just released that $67 million in negative ads was spent on me. How am I still number one - by a lot?		
0	2016-03-24 22:31:17	en	9551.0	27777.0			realDonaldTrump	http://twitter.com/download/android	I didn't start the fight with Lyin'Ted Cruz over the GQ cover pic of Melania, he did. He knew the PAC was putting it out - hence, Lyin' Ted!		
0	2016-03-24 21:48:17	en	8315.0	26928.0			realDonaldTrump	http://twitter.com/download/android	Just won a big federal lawsuit similar in certain ways to the Trump U case but the press refuses to write about it. If I lost-monster story!		
0	2016-03-24 18:14:18	en	8422.0	21842.0			realDonaldTrump	http://twitter.com/download/iphone	MAKE AMERICA GREAT AGAIN! https://t.co/PHgrT1Nl27		
0	2016-03-24 16:02:06	en	3998.0	10462.0			realDonaldTrump	http://twitter.com	Endorsements for Lyin' Ted Cruz- https://t.co/c3QEbexOwT		
0	2016-03-24 15:59:13	en	3121.0	7668.0			realDonaldTrump	http://twitter.com/download/android	"""@NeilTurner_: @realDonaldTrump Cruz &amp; Rubio are scared! WATCH -&gt; https://t.co/pWjLW1QBKo https://t.co/W2r6mOzgkb"""		
0	2016-03-24 15:55:32	en	9985.0	25532.0			realDonaldTrump	http://twitter.com/download/android	Europe and the U.S. must immediately stop taking in people from Syria. This will be the destruction of civilization as we know it! So sad!		
0	2016-03-24 15:52:11	en	9570.0	22973.0			realDonaldTrump	http://twitter.com/download/android	Just announced that as many as 5000 ISIS fighters have infiltrated Europe. Also, many in U.S.  I TOLD YOU SO! I alone can fix this problem!		
0	2016-03-24 15:49:02	en	2611.0	9917.0			realDonaldTrump	http://twitter.com/download/android	"""@Doctor_S_Freud:  @TheView They're all brain-dead puppets with skeletons in their closet. I say you go on and destroy them all"" A dead show"		
0	2016-03-24 15:39:16	en	4518.0	17940.0			realDonaldTrump	http://twitter.com/download/android	Explain how the women on The View, which is a total disaster since the great Barbara Walters left, ever got their jobs. @abc is wasting time		
0	2016-03-24 15:33:34	en	3471.0	14196.0			realDonaldTrump	http://twitter.com/download/android	".@TheView T.V. show, which is failing so badly that it will soon be taken off thr air, is constantly asking me to go on. I TELL THEM ""NO"""		
0	2016-03-24 14:46:29	en	6047.0	15396.0			realDonaldTrump	http://twitter.com/download/android	Hillary Clinton has been working on solving the terrorism problem for years. TIME FOR A CHANGE, I WILL SOLVE - AND FAST!		
0	2016-03-24 14:41:46	en	5499.0	16991.0			realDonaldTrump	http://twitter.com/download/android	"""@TimVincent56:  @LindseyGrahamSC Talkers think about the future, Doers are already building it"" #VoteTrump2016 https://t.co/OoB38jypsD"""		
0	2016-03-24 14:38:13	en	7427.0	22193.0			realDonaldTrump	http://twitter.com/download/android	It is amazing how often I am right, only to be criticized by the media. Illegal immigration, take the oil, build the wall, Muslims, NATO!		
0	2016-03-24 14:17:57	en	5757.0	16345.0			realDonaldTrump	http://twitter.com/download/android	"Remember when I recently said that Brussels is a ""hell hole"" and a mess and the failing @nytimes wrote a critical article. I was so right!"		
0	2016-03-24 14:14:14	en	4966.0	14979.0			realDonaldTrump	http://twitter.com/download/iphone	These politicians like Cruz and Graham, who have watched ISIS and many other problems develop for years, do nothing to make things better!		
0	2016-03-24 14:07:07	en	3571.0	10967.0			realDonaldTrump	http://twitter.com/download/android	.@LindseyGrahamSC and Lyin' Ted Cruz are two politicians who are very much alike - ALL TALK AND NO ACTION! Both talk about ISIS, do nothing!		
0	2016-03-24 14:02:27	en	3107.0	10977.0			realDonaldTrump	http://twitter.com/download/android	It is amazing how @LindseyGrahamSC gets on so many T.V. shows talking negatively about me when I beat him so badly (ZERO) in his pres run!		
0	2016-03-24 13:40:26	en	2951.0	9977.0			realDonaldTrump	http://twitter.com/download/android	"""@missi51: .@realDonaldTrump thank God is not a politician, but he's one heck of a fighter who will fight for us, the people."""		
0	2016-03-24 11:59:06	en	5366.0	14408.0			realDonaldTrump	http://twitter.com/download/android	We pay a disproportionate share of the cost of N.A.T.O. Why? It is time to renegotiate, and the time is now!		
0	2016-03-24 11:47:26	en	5016.0	15313.0			realDonaldTrump	http://twitter.com/download/android	N.A.T.O. is obsolete and must be changed to additionally focus on terrorism as well as some of the things it is currently focused on!		
0	2016-03-24 03:55:00	en	10252.0	25288.0			realDonaldTrump	http://twitter.com/download/android	"""@Don_Vito_08: ""A picture is worth a thousand words"" @realDonaldTrump  #LyingTed #NeverCruz  @MELANIATRUMP https://t.co/5bvVEwMVF8"""		
0	2016-03-24 03:35:21	en	3021.0	10723.0			realDonaldTrump	http://twitter.com/download/android	"""@Kj11100Me: @realDonaldTrump Donald Trump will be greater  president than Ragan. Trump will set the button for morality,Christianity."		
0	2016-03-24 03:03:33	en	2954.0	10013.0			realDonaldTrump	http://twitter.com/download/android	"""@tcsorr: @jphilman0206 @realDonaldTrump self-funded and media loves him. Not beholden to masters like @tedcruz. Who owns Ted?"""		
0	2016-03-24 02:33:15	en	3933.0	13862.0			realDonaldTrump	http://twitter.com/download/android	"""@DebraRakestraw:  You have over 2M followers more than than @HillaryClinton. This says something about how America feels. #Trump2016 🇺🇸"""		
0	2016-03-23 23:25:00	en	13345.0	30925.0			realDonaldTrump	http://twitter.com/download/android	MAKE AMERICA GREAT AGAIN!		
0	2016-03-23 21:44:44	en	4769.0	18202.0			realDonaldTrump	http://twitter.com/download/android	I want to thank @RealSheriffJoe for all of his help in our historic Arizona win. Could not have done it without you Joe!		
0	2016-03-23 21:12:54	en	4049.0	17084.0			realDonaldTrump	http://twitter.com/download/android	While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!		
0	2016-03-23 20:02:29	en	5902.0	19365.0			realDonaldTrump	http://twitter.com/download/android	I think having Jeb's endorsement hurts Lyin' Ted. Jeb spent more than $150,000,000 and got nothing. I spent a fraction of that and am first!		
0	2016-03-23 19:54:59	en	7268.0	22524.0			realDonaldTrump	http://twitter.com	I will be the best by far in fighting terror. I’m the only one that was right from the beginning, &amp; now Lyin’ Ted &amp; others are copying me.		
0	2016-03-23 19:53:39	en	11198.0	27721.0			realDonaldTrump	http://twitter.com	Just watched Hillary deliver a prepackaged speech on terror. She’s been in office fighting terror for 20 years- and look where we are!		
0	2016-03-23 19:49:49	en	5413.0	18119.0			realDonaldTrump	http://twitter.com	Low energy Jeb Bush just endorsed a man he truly hates, Lyin’ Ted Cruz. Honestly, I can’t blame Jeb in that I drove him into oblivion!		
0	2016-03-23 19:45:44	en	5470.0	15896.0			realDonaldTrump	http://twitter.com	Lyin’ Ted Cruz steals foreign policy from me, and lines from Michael Douglas— just another dishonest politician.		
0	2016-03-23 18:35:50	en	4334.0	14260.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you, Arizona! #Trump2016 #MakeAmericaGreatAgain #TrumpTrain https://t.co/MMPR0Omwog https://t.co/Dgqky0JiHO		
0	2016-03-23 14:22:51	en	8260.0	26155.0			realDonaldTrump	http://twitter.com/download/android	Lyin' Ted Cruz denied that he had anything to do with the G.Q. model photo post of Melania. That's why we call him Lyin' Ted!		
0	2016-03-23 04:04:34	en	7493.0	26246.0			realDonaldTrump	http://twitter.com/download/android	Hopefully the Republican Party can come together and have a big WIN in November, paving the way for many great Supreme Court Justices!		
0	2016-03-23 03:43:50	en	6983.0	25739.0			realDonaldTrump	http://twitter.com/download/android	Much bigger win than anticipated in Arizona. Thank you, I will never forget!		
0	2016-03-23 03:30:10	en	7099.0	21909.0			realDonaldTrump	http://twitter.com/download/iphone	Thank you, Arizona! #Trump2016 #WesternTuesday #TrumpTrain https://t.co/VMCzxrryG8		
0	2016-03-23 02:59:29	en	13442.0	37013.0			realDonaldTrump	http://twitter.com/download/android	Incompetent Hillary, despite the horrible attack in Brussels today, wants borders to be weak and open-and let the Muslims flow in.  No way!		
0	2016-03-23 01:53:05	en	16441.0	36660.0			realDonaldTrump	http://twitter.com/download/android	Lyin' Ted Cruz just used a picture of Melania from a G.Q. shoot in his ad. Be careful, Lyin' Ted, or I will spill the beans on your wife!		
0	2016-03-22 22:41:46	en	11818.0	35220.0			realDonaldTrump	http://twitter.com/download/iphone	Pres. Obama should leave the baseball game in Cuba immediately &amp; get home to Washington- where a #POTUS, under a serious emergency belongs!		
0	2016-03-22 19:17:41	en	11634.0	29853.0			realDonaldTrump	http://twitter.com/download/android	Obama, and all others, have been so weak, and so politically correct, that terror groups are forming and getting stronger! Shame.		
0	2016-03-22 19:16:42	en	2797.0	8654.0			realDonaldTrump	http://twitter.com/download/iphone	#UtahCaucus message from @IvankaTrump! #UTCaucus #MakeAmericaGreatAgain #Trump2016 https://t.co/kHigCSUnFC		
0	2016-03-22 19:04:07	en	2425.0	8033.0			realDonaldTrump	http://twitter.com/download/iphone	#ArizonaPrimary message from @IvankaTrump! #AZPrimary #MakeAmericaGreatAgain #Trump2016 https://t.co/WzTDekWJAQ		
0	2016-03-22 18:52:55	en	2973.0	8750.0			realDonaldTrump	http://twitter.com/download/iphone	#VoteTrump video: https://t.co/NauXRQ2Q91 #AZPrimary #ArizonaPrimary #UtahCaucus #UTCaucus #AmericanSamoa https://t.co/bKruyYHFma		
0	2016-03-22 18:21:24	en	17560.0	45696.0			realDonaldTrump	http://twitter.com/download/iphone	My heart &amp; prayers go out to all of the victims of the terrible #Brussels tragedy. This madness must be stopped, and I will stop it.		
0	2016-03-22 16:16:10	en	7424.0	17432.0			realDonaldTrump	http://twitter.com	Watch this clip from earlier this year. Time &amp; time again I have been right about terrorism. It’s time to get tough! https://t.co/8mnY3GFRzw		
0	2016-03-22 15:32:36	en	8220.0	26271.0			realDonaldTrump	http://twitter.com	I have proven to be far more correct about terrorism than anybody- and it’s not even close. Hopefully AZ and UT will be voting for me today!		
1	2016-03-22 15:08:32	en	2933.0	7981.0			realDonaldTrump	http://twitter.com/download/iphone	#Arizona: We made it easy to find your polling location for today's primary! Simply visit https://t.co/uJFqD4yTlF 🇺🇸 https://t.co/uoe2M4wXzS	EricTrump	
0	2016-03-22 14:54:32	en	12523.0	27711.0			realDonaldTrump	http://twitter.com/download/android	MAKE AMERICA GREAT AGAIN!		
0	2016-03-22 14:53:34	en	6056.0	21090.0			realDonaldTrump	http://twitter.com/download/android	President Obama looks and sounds so ridiculous making his speech in Cuba, especially in the shadows of Brussels. He is being treated badly!		
0	2016-03-22 12:04:43	en	17907.0	47646.0			realDonaldTrump	http://twitter.com/download/iphone	Do you all remember how beautiful and safe a place Brussels was. Not anymore, it is from a different world! U.S. must be vigilant and smart!		
0	2016-03-22 11:11:53	en	3488.0	9704.0			realDonaldTrump	http://twitter.com/download/android	"""@MyPresidentme: Here's Trump #AIPAC2016 in case anyone missed it. It is a must watch. https://t.co/cGCIYE7yZB"""		
0	2016-03-21 02:34:26	en	5558.0	17951.0			realDonaldTrump	http://twitter.com/download/android	"""@BarronG510: @realDonaldTrump The media is corrupt! We The People are fighting with you."""		
0	2016-03-20 20:41:03	en	12621.0	35439.0			realDonaldTrump	http://twitter.com/download/android	Wow, President Obama just landed in Cuba, a big deal, and Raul Castro wasn't even there to greet him. He greeted Pope and others. No respect		
0	2016-03-20 19:45:33	en	3612.0	15413.0			realDonaldTrump	http://twitter.com/download/android	Big Republican Dinner tonight at Mar-a-Lago in Palm Beach. I will be there!		
0	2016-03-20 19:39:27	en	3294.0	12349.0			realDonaldTrump	http://twitter.com/download/android	"""@gamzorz:  @megynkelly Dont worry Trump, They are losing thousands of viewers and money. Roger Ailes will be telling Megyn to stop"""		
0	2016-03-20 19:10:55	en	7626.0	27222.0			realDonaldTrump	http://twitter.com/download/android	So the highly overrated anchor, @megynkelly, is allowed to constantly say bad things about me on her show, but I can't fight back? Wrong!		
0	2016-03-20 18:52:32	en	8389.0	23552.0			realDonaldTrump	http://twitter.com/download/android	The protesters blocked a major highway yesterday, delaying entry to my RALLY in Arizona by hours, and the media blames my supporters!		
0	2016-03-20 16:13:50	en	17837.0	47377.0			realDonaldTrump	http://twitter.com/download/android	Why is it that the horrendous protesters, who scream, curse punch, shut down roads/doors during my RALLIES,  are never blamed by media? SAD!		
0	2016-03-20 11:55:27	en	2184.0	9188.0			realDonaldTrump	http://twitter.com/download/android	Will be interviewed on @ThisWeekABC this morning. Enjoy!		
0	2016-03-20 11:51:21	en	1966.0	7730.0			realDonaldTrump	http://twitter.com/download/android	"""@GStephanopoulos: What’s @realDonaldTrump's strategy to secure the GOP nomination? I’ll talk to the Republican front-runner. @ThisWeekABC."""		
0	2016-03-20 05:05:04	en	4148.0	16817.0			realDonaldTrump	http://twitter.com/download/android	The rallies in Utah and Arizona were great! Tremendous crowds and spirit. Just returned but will be going back soon.		
0	2016-03-20 04:51:59	en	5484.0	17037.0			realDonaldTrump	http://twitter.com/download/android	"""@jojo2foxy: TRUMP IS NOT AFRAID OF ANYTHING OR ANYONE - THAT'S THE PRESIDENT USA NEEDS TO UNITE US &amp; KNOCK THE SOCKS OFF OUR ENEMIES!"		
